Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
2119599999,Pike County,"Pike County, Kentucky",515,519,702,904,938
2119799999,Powell County,"Powell County, Kentucky",410,412,558,798,809
2119999999,Pulaski County,"Pulaski County, Kentucky",441,444,572,793,894
2120199999,Robertson County,"Robertson County, Kentucky",457,460,623,776,873
2120399999,Rockcastle County,"Rockcastle County, Kentucky",419,426,558,795,835
2120599999,Rowan County,"Rowan County, Kentucky",410,528,648,807,1016
2120799999,Russell County,"Russell County, Kentucky",342,412,558,739,933
2120999999,Scott County,"Scott County, Kentucky",508,593,776,1105,1237
2121199999,Shelby County,"Shelby County, Kentucky",520,523,708,951,1117
2121399999,Simpson County,"Simpson County, Kentucky",445,448,593,739,831
2121599999,Spencer County,"Spencer County, Kentucky",507,592,737,1020,1154
2121799999,Taylor County,"Taylor County, Kentucky",365,441,597,744,798
2121999999,Todd County,"Todd County, Kentucky",419,469,558,808,810
2122199999,Trigg County,"Trigg County, Kentucky",525,599,781,1035,1122
2122399999,Trimble County,"Trimble County, Kentucky",507,592,737,1020,1154
2122599999,Union County,"Union County, Kentucky",445,456,558,770,782
2122799999,Warren County,"Warren County, Kentucky",484,499,659,837,1012
2122999999,Washington County,"Washington County, Kentucky",472,530,628,851,855
2123199999,Wayne County,"Wayne County, Kentucky",419,433,558,695,782
2123399999,Webster County,"Webster County, Kentucky",520,558,721,918,1003
2123599999,Whitley County,"Whitley County, Kentucky",424,427,578,781,994
2123799999,Wolfe County,"Wolfe County, Kentucky",425,429,565,833,1001
2123999999,Woodford County,"Woodford County, Kentucky",508,593,776,1105,1237
2200199999,Acadia Parish,"Acadia Parish, Louisiana",484,487,627,843,846
2200399999,Allen Parish,"Allen Parish, Louisiana",493,525,627,887,890
2200599999,Ascension Parish,"Ascension Parish, Louisiana",548,669,797,993,1144
2200799999,Assumption Parish,"Assumption Parish, Louisiana",493,529,627,924,958
2200999999,Avoyelles Parish,"Avoyelles Parish, Louisiana",425,463,627,901,1089
2201199999,Beauregard Parish,"Beauregard Parish, Louisiana",506,520,627,837,1111
2201399999,Bienville Parish,"Bienville Parish, Louisiana",493,529,627,924,945
2201599999,Bossier Parish,"Bossier Parish, Louisiana",604,677,842,1049,1148
2201799999,Caddo Parish,"Caddo Parish, Louisiana",604,677,842,1049,1148
2201999999,Calcasieu Parish,"Calcasieu Parish, Louisiana",536,565,712,949,1162
2202199999,Caldwell Parish,"Caldwell Parish, Louisiana",493,529,627,924,1050
2202399999,Cameron Parish,"Cameron Parish, Louisiana",536,565,712,949,1162
2202599999,Catahoula Parish,"Catahoula Parish, Louisiana",493,524,627,924,1010
2202799999,Claiborne Parish,"Claiborne Parish, Louisiana",493,529,627,924,1111
2202999999,Concordia Parish,"Concordia Parish, Louisiana",460,463,627,924,927
2203199999,De Soto Parish,"De Soto Parish, Louisiana",604,677,842,1049,1148
2203399999,East Baton Rouge Parish,"East Baton Rouge Parish, Louisiana",548,669,797,993,1144
2203599999,East Carroll Parish,"East Carroll Parish, Louisiana",490,493,627,781,1108
2203799999,East Feliciana Parish,"East Feliciana Parish, Louisiana",548,669,797,993,1144
2203999999,Evangeline Parish,"Evangeline Parish, Louisiana",460,463,627,830,852
2204199999,Franklin Parish,"Franklin Parish, Louisiana",460,463,627,815,838
2204399999,Grant Parish,"Grant Parish, Louisiana",549,559,680,922,1058
2204599999,Iberia Parish,"Iberia Parish, Louisiana",523,527,713,888,953
2204799999,Iberville Parish,"Iberville Parish, Louisiana",431,463,627,847,990
2204999999,Jackson Parish,"Jackson Parish, Louisiana",481,500,627,924,1019
2205199999,Jefferson Parish,"Jefferson Parish, Louisiana",648,767,950,1192,1443
2205399999,Jefferson Davis Parish,"Jefferson Davis Parish, Louisiana",493,529,627,889,892
2205599999,Lafayette Parish,"Lafayette Parish, Louisiana",477,636,754,989,1223
2205799999,Lafourche Parish,"Lafourche Parish, Louisiana",475,547,740,957,1311
2205999999,La Salle Parish,"La Salle Parish, Louisiana",469,472,627,864,945
2206199999,Lincoln Parish,"Lincoln Parish, Louisiana",599,603,742,1029,1314
2206399999,Livingston Parish,"Livingston Parish, Louisiana",548,669,797,993,1144
2206599999,Madison Parish,"Madison Parish, Louisiana",460,463,627,802,838
2206799999,Morehouse Parish,"Morehouse Parish, Louisiana",466,469,627,781,1025
2206999999,Natchitoches Parish,"Natchitoches Parish, Louisiana",550,574,681,906,921
2207199999,Orleans Parish,"Orleans Parish, Louisiana",648,767,950,1192,1443
2207399999,Ouachita Parish,"Ouachita Parish, Louisiana",508,512,675,841,902
2207599999,Plaquemines Parish,"Plaquemines Parish, Louisiana",648,767,950,1192,1443
2207799999,Pointe Coupee Parish,"Pointe Coupee Parish, Louisiana",548,669,797,993,1144
2207999999,Rapides Parish,"Rapides Parish, Louisiana",549,559,680,922,1058
2208199999,Red River Parish,"Red River Parish, Louisiana",512,549,651,959,981
2208399999,Richland Parish,"Richland Parish, Louisiana",460,463,627,854,884
2208599999,Sabine Parish,"Sabine Parish, Louisiana",506,514,627,781,1111
2208799999,St. Bernard Parish,"St. Bernard Parish, Louisiana",648,767,950,1192,1443
2208999999,St. Charles Parish,"St. Charles Parish, Louisiana",648,767,950,1192,1443
2209199999,St. Helena Parish,"St. Helena Parish, Louisiana",548,669,797,993,1144
2209399999,St. James Parish,"St. James Parish, Louisiana",493,529,627,924,1001
2209599999,St. John the Baptist Parish,"St. John the Baptist Parish, Louisiana",648,767,950,1192,1443
2209799999,St. Landry Parish,"St. Landry Parish, Louisiana",421,463,627,786,838
2209999999,St. Martin Parish,"St. Martin Parish, Louisiana",477,636,754,989,1223
2210199999,St. Mary Parish,"St. Mary Parish, Louisiana",476,479,639,897,960
2210399999,St. Tammany Parish,"St. Tammany Parish, Louisiana",648,767,950,1192,1443
2210599999,Tangipahoa Parish,"Tangipahoa Parish, Louisiana",547,702,832,1051,1231
2210799999,Tensas Parish,"Tensas Parish, Louisiana",460,463,627,781,838
2210999999,Terrebonne Parish,"Terrebonne Parish, Louisiana",475,547,740,957,1311
2211199999,Union Parish,"Union Parish, Louisiana",508,512,675,841,902
2211399999,Vermilion Parish,"Vermilion Parish, Louisiana",519,557,660,963,1128
2211599999,Vernon Parish,"Vernon Parish, Louisiana",526,652,882,1098,1179
2211799999,Washington Parish,"Washington Parish, Louisiana",473,476,644,802,1020
2211999999,Webster Parish,"Webster Parish, Louisiana",493,507,627,822,838
2212199999,West Baton Rouge Parish,"West Baton Rouge Parish, Louisiana",548,669,797,993,1144
2212399999,West Carroll Parish,"West Carroll Parish, Louisiana",460,463,627,898,935
2212599999,West Feliciana Parish,"West Feliciana Parish, Louisiana",548,669,797,993,1144
2212799999,Winn Parish,"Winn Parish, Louisiana",493,529,627,842,846
2300102060,Auburn city,"Auburn city, Maine",499,591,772,973,1033
2300119105,Durham town,"Durham town, Maine",499,591,772,973,1033
2300129255,Greene town,"Greene town, Maine",499,591,772,973,1033
2300138565,Leeds town,"Leeds town, Maine",499,591,772,973,1033
2300138740,Lewiston city,"Lewiston city, Maine",499,591,772,973,1033
2300140035,Lisbon town,"Lisbon town, Maine",499,591,772,973,1033
2300140665,Livermore town,"Livermore town, Maine",499,591,772,973,1033
2300140770,Livermore Falls town,"Livermore Falls town, Maine",499,591,772,973,1033
2300144585,Mechanic Falls town,"Mechanic Falls town, Maine",499,591,772,973,1033
2300146160,Minot town,"Minot town, Maine",499,591,772,973,1033
2300160020,Poland town,"Poland town, Maine",499,591,772,973,1033
2300164570,Sabattus town,"Sabattus town, Maine",499,591,772,973,1033
2300177800,Turner town,"Turner town, Maine",499,591,772,973,1033
2300179585,Wales town,"Wales town, Maine",499,591,772,973,1033
2300300800,Allagash town,"Allagash town, Maine",548,564,679,860,942
2300301220,Amity town,"Amity town, Maine",548,564,679,860,942
2300301710,Ashland town,"Ashland town, Maine",548,564,679,860,942
2300302760,Bancroft town,"Bancroft town, Maine",548,564,679,860,942
2300305385,Blaine town,"Blaine town, Maine",548,564,679,860,942
2300307065,Bridgewater town,"Bridgewater town, Maine",548,564,679,860,942
2300310565,Caribou city,"Caribou city, Maine",548,564,679,860,942
2300311020,Cary plantation,"Cary plantation, Maine",548,564,679,860,942
2300311300,Castle Hill town,"Castle Hill town, Maine",548,564,679,860,942
2300311335,Caswell town,"Caswell town, Maine",548,564,679,860,942
2300311785,Central Aroostook UT,"Central Aroostook UT, Maine",548,564,679,860,942
2300312000,Chapman town,"Chapman town, Maine",548,564,679,860,942
2300313900,Connor UT,"Connor UT, Maine",548,564,679,860,942
2300315395,Crystal town,"Crystal town, Maine",548,564,679,860,942
2300315990,Cyr plantation,"Cyr plantation, Maine",548,564,679,860,942
2300319210,Dyer Brook town,"Dyer Brook town, Maine",548,564,679,860,942
2300319420,Eagle Lake town,"Eagle Lake town, Maine",548,564,679,860,942
2300321380,Easton town,"Easton town, Maine",548,564,679,860,942
2300325615,Fort Fairfield town,"Fort Fairfield town, Maine",548,564,679,860,942
2300325755,Fort Kent town,"Fort Kent town, Maine",548,564,679,860,942
2300326735,Frenchville town,"Frenchville town, Maine",548,564,679,860,942
2300327120,Garfield plantation,"Garfield plantation, Maine",548,564,679,860,942
2300327855,Glenwood plantation,"Glenwood plantation, Maine",548,564,679,860,942
2300328590,Grand Isle town,"Grand Isle town, Maine",548,564,679,860,942
2300330690,Hamlin town,"Hamlin town, Maine",548,564,679,860,942
2300330725,Hammond town,"Hammond town, Maine",548,564,679,860,942
2300332195,Haynesville town,"Haynesville town, Maine",548,564,679,860,942
2300332685,Hersey town,"Hersey town, Maine",548,564,679,860,942
2300333385,Hodgdon town,"Hodgdon town, Maine",548,564,679,860,942
2300333980,Houlton town,"Houlton town, Maine",548,564,679,860,942
2300335065,Island Falls town,"Island Falls town, Maine",548,564,679,860,942
2300339300,Limestone town,"Limestone town, Maine",548,564,679,860,942
2300339965,Linneus town,"Linneus town, Maine",548,564,679,860,942
2300340595,Littleton town,"Littleton town, Maine",548,564,679,860,942
2300341715,Ludlow town,"Ludlow town, Maine",548,564,679,860,942
2300342450,Macwahoc plantation,"Macwahoc plantation, Maine",548,564,679,860,942
2300342520,Madawaska town,"Madawaska town, Maine",548,564,679,860,942
2300343255,Mapleton town,"Mapleton town, Maine",548,564,679,860,942
2300343710,Mars Hill town,"Mars Hill town, Maine",548,564,679,860,942
2300343990,Masardis town,"Masardis town, Maine",548,564,679,860,942
2300345180,Merrill town,"Merrill town, Maine",548,564,679,860,942
2300346685,Monticello town,"Monticello town, Maine",548,564,679,860,942
2300347175,Moro plantation,"Moro plantation, Maine",548,564,679,860,942
2300348120,Nashville plantation,"Nashville plantation, Maine",548,564,679,860,942
2300348575,New Canada town,"New Canada town, Maine",548,564,679,860,942
2300348960,New Limerick town,"New Limerick town, Maine",548,564,679,860,942
2300349415,New Sweden town,"New Sweden town, Maine",548,564,679,860,942
2300353602,Northwest Aroostook UT,"Northwest Aroostook UT, Maine",548,564,679,860,942
2300354385,Oakfield town,"Oakfield town, Maine",548,564,679,860,942
2300355435,Orient town,"Orient town, Maine",548,564,679,860,942
2300356205,Oxbow plantation,"Oxbow plantation, Maine",548,564,679,860,942
2300357936,Penobscot Indian Island Reservation,"Penobscot Indian Island Reservation, Maine",548,564,679,860,942
2300358060,Perham town,"Perham town, Maine",548,564,679,860,942
2300360300,Portage Lake town,"Portage Lake town, Maine",548,564,679,860,942
2300360825,Presque Isle city,"Presque Isle city, Maine",548,564,679,860,942
2300362400,Reed plantation,"Reed plantation, Maine",548,564,679,860,942
2300364780,St. Agatha town,"St. Agatha town, Maine",548,564,679,860,942
2300365025,St. Francis town,"St. Francis town, Maine",548,564,679,860,942
2300365200,St. John plantation,"St. John plantation, Maine",548,564,679,860,942
2300367790,Sherman town,"Sherman town, Maine",548,564,679,860,942
2300369260,Smyrna town,"Smyrna town, Maine",548,564,679,860,942
2300369930,South Aroostook UT,"South Aroostook UT, Maine",548,564,679,860,942
2300373472,Square Lake UT,"Square Lake UT, Maine",548,564,679,860,942
2300374405,Stockholm town,"Stockholm town, Maine",548,564,679,860,942
2300378570,Van Buren town,"Van Buren town, Maine",548,564,679,860,942
2300379270,Wade town,"Wade town, Maine",548,564,679,860,942
2300379865,Wallagrass town,"Wallagrass town, Maine",548,564,679,860,942
2300380285,Washburn town,"Washburn town, Maine",548,564,679,860,942
2300382770,Westfield town,"Westfield town, Maine",548,564,679,860,942
2300383540,Westmanland town,"Westmanland town, Maine",548,564,679,860,942
2300383785,Weston town,"Weston town, Maine",548,564,679,860,942
2300386865,Winterville plantation,"Winterville plantation, Maine",548,564,679,860,942
2300387215,Woodland town,"Woodland town, Maine",548,564,679,860,942
2300502655,Baldwin town,"Baldwin town, Maine",559,703,932,1333,1588
2300507170,Bridgton town,"Bridgton town, Maine",559,703,932,1333,1588
2300508430,Brunswick town,"Brunswick town, Maine",559,703,932,1333,1588
2300510180,Cape Elizabeth town,"Cape Elizabeth town, Maine",730,869,1074,1421,1492
2300511125,Casco town,"Casco town, Maine",730,869,1074,1421,1492
2300515430,Cumberland town,"Cumberland town, Maine",730,869,1074,1421,1492
2300524495,Falmouth town,"Falmouth town, Maine",730,869,1074,1421,1492
2300526525,Freeport town,"Freeport town, Maine",730,869,1074,1421,1492
2300527025,Frye Island town,"Frye Island town, Maine",730,869,1074,1421,1492
2300528240,Gorham town,"Gorham town, Maine",730,869,1074,1421,1492
2300528870,Gray town,"Gray town, Maine",730,869,1074,1421,1492
2300531390,Harpswell town,"Harpswell town, Maine",559,703,932,1333,1588
2300531600,Harrison town,"Harrison town, Maine",559,703,932,1333,1588
2300541067,Long Island town,"Long Island town, Maine",730,869,1074,1421,1492
2300548085,Naples town,"Naples town, Maine",559,703,932,1333,1588
2300548820,New Gloucester town,"New Gloucester town, Maine",559,703,932,1333,1588
2300553860,North Yarmouth town,"North Yarmouth town, Maine",730,869,1074,1421,1492
2300560545,Portland city,"Portland city, Maine",730,869,1074,1421,1492
2300560685,Pownal town,"Pownal town, Maine",559,703,932,1333,1588
2300561945,Raymond town,"Raymond town, Maine",730,869,1074,1421,1492
2300566145,Scarborough town,"Scarborough town, Maine",730,869,1074,1421,1492
2300566775,Sebago town,"Sebago town, Maine",559,703,932,1333,1588
2300571990,South Portland city,"South Portland city, Maine",730,869,1074,1421,1492
2300573670,Standish town,"Standish town, Maine",730,869,1074,1421,1492
2300582105,Westbrook city,"Westbrook city, Maine",730,869,1074,1421,1492
2300586025,Windham town,"Windham town, Maine",730,869,1074,1421,1492
2300587845,Yarmouth town,"Yarmouth town, Maine",730,869,1074,1421,1492
2300702235,Avon town,"Avon town, Maine",573,598,709,883,1256
2300710740,Carrabassett Valley town,"Carrabassett Valley town, Maine",573,598,709,883,1256
2300710915,Carthage town,"Carthage town, Maine",573,598,709,883,1256
2300712595,Chesterville town,"Chesterville town, Maine",573,598,709,883,1256
2300714205,Coplin plantation,"Coplin plantation, Maine",573,598,709,883,1256
2300716165,Dallas plantation,"Dallas plantation, Maine",573,598,709,883,1256
2300719865,East Central Franklin UT,"East Central Franklin UT, Maine",573,598,709,883,1256
2300724005,Eustis town,"Eustis town, Maine",573,598,709,883,1256
2300724775,Farmington town,"Farmington town, Maine",573,598,709,883,1256
2300734820,Industry town,"Industry town, Maine",573,598,709,883,1256
2300735625,Jay town,"Jay town, Maine",573,598,709,883,1256
2300737025,Kingfield town,"Kingfield town, Maine",573,598,709,883,1256
2300742765,Madrid town,"Madrid town, Maine",573,598,709,883,1256
2300749345,New Sharon town,"New Sharon town, Maine",573,598,709,883,1256
2300749520,New Vineyard town,"New Vineyard town, Maine",573,598,709,883,1256
2300751400,North Franklin UT,"North Franklin UT, Maine",573,598,709,883,1256
2300758445,Phillips town,"Phillips town, Maine",573,598,709,883,1256
2300761840,Rangeley town,"Rangeley town, Maine",573,598,709,883,1256
2300761875,Rangeley plantation,"Rangeley plantation, Maine",573,598,709,883,1256
2300765655,Sandy River plantation,"Sandy River plantation, Maine",573,598,709,883,1256
2300770760,South Franklin UT,"South Franklin UT, Maine",573,598,709,883,1256
2300774825,Strong town,"Strong town, Maine",573,598,709,883,1256
2300775980,Temple town,"Temple town, Maine",573,598,709,883,1256
2300781300,Weld town,"Weld town, Maine",573,598,709,883,1256
2300782235,West Central Franklin UT,"West Central Franklin UT, Maine",573,598,709,883,1256
2300785850,Wilton town,"Wilton town, Maine",573,598,709,883,1256
2300787680,Wyman UT,"Wyman UT, Maine",573,598,709,883,1256
2300901185,Amherst town,"Amherst town, Maine",588,666,848,1116,1133
2300902165,Aurora town,"Aurora town, Maine",588,666,848,1116,1133
2300902865,Bar Harbor town,"Bar Harbor town, Maine",588,666,848,1116,1133
2300905700,Blue Hill town,"Blue Hill town, Maine",588,666,848,1116,1133
2300907800,Brooklin town,"Brooklin town, Maine",588,666,848,1116,1133
2300907975,Brooksville town,"Brooksville town, Maine",588,666,848,1116,1133
2300908815,Bucksport town,"Bucksport town, Maine",588,666,848,1116,1133
2300911265,Castine town,"Castine town, Maine",588,666,848,1116,1133
2300911800,Central Hancock UT,"Central Hancock UT, Maine",588,666,848,1116,1133
2300914905,Cranberry Isles town,"Cranberry Isles town, Maine",588,666,848,1116,1133
2300916935,Dedham town,"Dedham town, Maine",588,666,848,1116,1133
2300917145,Deer Isle town,"Deer Isle town, Maine",588,666,848,1116,1133
2300919770,Eastbrook town,"Eastbrook town, Maine",588,666,848,1116,1133
2300920405,East Hancock UT,"East Hancock UT, Maine",588,666,848,1116,1133
2300923200,Ellsworth city,"Ellsworth city, Maine",588,666,848,1116,1133
2300926350,Franklin town,"Franklin town, Maine",588,666,848,1116,1133
2300926595,Frenchboro town,"Frenchboro town, Maine",588,666,848,1116,1133
2300928450,Gouldsboro town,"Gouldsboro town, Maine",588,666,848,1116,1133
2300928975,Great Pond town,"Great Pond town, Maine",588,666,848,1116,1133
2300930970,Hancock town,"Hancock town, Maine",588,666,848,1116,1133
2300938180,Lamoine town,"Lamoine town, Maine",588,666,848,1116,1133
2300943430,Mariaville town,"Mariaville town, Maine",588,666,848,1116,1133
2300943475,Hancock County,"Hancock County, Maine",588,666,848,1116,1133
2300947630,Mount Desert town,"Mount Desert town, Maine",588,666,848,1116,1133
2300953620,Northwest Hancock UT,"Northwest Hancock UT, Maine",588,666,848,1116,1133
2300955505,Orland town,"Orland town, Maine",588,666,848,1116,1133
2300955855,Osborn town,"Osborn town, Maine",588,666,848,1116,1133
2300955890,Otis town,"Otis town, Maine",588,666,848,1116,1133
2300957920,Penobscot town,"Penobscot town, Maine",588,666,848,1116,1133
2300967300,Sedgwick town,"Sedgwick town, Maine",588,666,848,1116,1133
2300969750,Sorrento town,"Sorrento town, Maine",588,666,848,1116,1133
2300972865,Southwest Harbor town,"Southwest Harbor town, Maine",588,666,848,1116,1133
2300974580,Stonington town,"Stonington town, Maine",588,666,848,1116,1133
2300974965,Sullivan town,"Sullivan town, Maine",588,666,848,1116,1133
2300975280,Surry town,"Surry town, Maine",588,666,848,1116,1133
2300975455,Swans Island town,"Swans Island town, Maine",588,666,848,1116,1133
2300977345,Tremont town,"Tremont town, Maine",588,666,848,1116,1133
2300977415,Trenton town,"Trenton town, Maine",588,666,848,1116,1133
2300978920,Hancock County,"Hancock County, Maine",588,666,848,1116,1133
2300980040,Waltham town,"Waltham town, Maine",588,666,848,1116,1133
2300986655,Winter Harbor town,"Winter Harbor town, Maine",588,666,848,1116,1133
2301100590,Albion town,"Albion town, Maine",518,599,766,961,1024
2301102100,Augusta city,"Augusta city, Maine",518,599,766,961,1024
2301104020,Belgrade town,"Belgrade town, Maine",518,599,766,961,1024
2301104475,Benton town,"Benton town, Maine",518,599,766,961,1024
2301112350,Chelsea town,"Chelsea town, Maine",518,599,766,961,1024
2301112735,China town,"China town, Maine",518,599,766,961,1024
2301113470,Clinton town,"Clinton town, Maine",518,599,766,961,1024
2301124670,Farmingdale town,"Farmingdale town, Maine",518,599,766,961,1024
2301124950,Fayette town,"Fayette town, Maine",518,599,766,961,1024
2301127085,Gardiner city,"Gardiner city, Maine",518,599,766,961,1024
2301130550,Hallowell city,"Hallowell city, Maine",518,599,766,961,1024
2301140175,Litchfield town,"Litchfield town, Maine",518,599,766,961,1024
2301143080,Manchester town,"Manchester town, Maine",518,599,766,961,1024
2301146405,Monmouth town,"Monmouth town, Maine",518,599,766,961,1024
2301147770,Mount Vernon town,"Mount Vernon town, Maine",518,599,766,961,1024
2301154560,Oakland town,"Oakland town, Maine",518,599,766,961,1024
2301159110,Pittston town,"Pittston town, Maine",518,599,766,961,1024
2301161700,Randolph town,"Randolph town, Maine",518,599,766,961,1024
2301162190,Readfield town,"Readfield town, Maine",518,599,766,961,1024
2301163835,Rome town,"Rome town, Maine",518,599,766,961,1024
2301168385,Sidney town,"Sidney town, Maine",518,599,766,961,1024
2301178190,Unity UT,"Unity UT, Maine",518,599,766,961,1024
2301178745,Vassalboro town,"Vassalboro town, Maine",518,599,766,961,1024
2301179025,Vienna town,"Vienna town, Maine",518,599,766,961,1024
2301180740,Waterville city,"Waterville city, Maine",518,599,766,961,1024
2301180880,Wayne town,"Wayne town, Maine",518,599,766,961,1024
2301182945,West Gardiner town,"West Gardiner town, Maine",518,599,766,961,1024
2301186165,Windsor town,"Windsor town, Maine",518,599,766,961,1024
2301186515,Winslow town,"Winslow town, Maine",518,599,766,961,1024
2301186970,Winthrop town,"Winthrop town, Maine",518,599,766,961,1024
2301301465,Appleton town,"Appleton town, Maine",743,748,922,1182,1232
2301309725,Camden town,"Camden town, Maine",743,748,922,1182,1232
2301315125,Criehaven UT,"Criehaven UT, Maine",743,748,922,1182,1232
2301315780,Cushing town,"Cushing town, Maine",743,748,922,1182,1232
2301326805,Friendship town,"Friendship town, Maine",743,748,922,1182,1232
2301333840,Hope town,"Hope town, Maine",743,748,922,1182,1232
2301335135,Isle au Haut town,"Isle au Haut town, Maine",743,748,922,1182,1232
2301344165,Matinicus Isle plantation,"Matinicus Isle plantation, Maine",743,748,922,1182,1232
2301347962,Knox County,"Knox County, Maine",743,748,922,1182,1232
2301351620,North Haven town,"North Haven town, Maine",743,748,922,1182,1232
2301356135,Owls Head town,"Owls Head town, Maine",743,748,922,1182,1232
2301363590,Rockland city,"Rockland city, Maine",743,748,922,1182,1232
2301363660,Rockport town,"Rockport town, Maine",743,748,922,1182,1232
2301365130,St. George town,"St. George town, Maine",743,748,922,1182,1232
2301372585,South Thomaston town,"South Thomaston town, Maine",743,748,922,1182,1232
2301376365,Thomaston town,"Thomaston town, Maine",743,748,922,1182,1232
2301378115,Union town,"Union town, Maine",743,748,922,1182,1232
2301379130,Vinalhaven town,"Vinalhaven town, Maine",743,748,922,1182,1232
2301380215,Warren town,"Warren town, Maine",743,748,922,1182,1232
2301380425,Washington town,"Washington town, Maine",743,748,922,1182,1232
2301501010,Alna town,"Alna town, Maine",504,672,847,1055,1132
2301506050,Boothbay town,"Boothbay town, Maine",504,672,847,1055,1132
2301506120,Boothbay Harbor town,"Boothbay Harbor town, Maine",504,672,847,1055,1132
2301506855,Bremen town,"Bremen town, Maine",504,672,847,1055,1132
2301507485,Bristol town,"Bristol town, Maine",504,672,847,1055,1132
2301516235,Damariscotta town,"Damariscotta town, Maine",504,672,847,1055,1132
2301518475,Dresden town,"Dresden town, Maine",504,672,847,1055,1132
2301522675,Edgecomb town,"Edgecomb town, Maine",504,672,847,1055,1132
2301532715,Hibberts gore,"Hibberts gore, Maine",504,672,847,1055,1132
2301535695,Jefferson town,"Jefferson town, Maine",504,672,847,1055,1132
2301541280,Lincoln County,"Lincoln County, Maine",504,672,847,1055,1132
2301546335,Monhegan plantation,"Monhegan plantation, Maine",504,672,847,1055,1132
2301548645,Newcastle town,"Newcastle town, Maine",504,672,847,1055,1132
2301549660,Nobleboro town,"Nobleboro town, Maine",504,672,847,1055,1132
2301569645,Somerville town,"Somerville town, Maine",504,672,847,1055,1132
2301570240,South Bristol town,"South Bristol town, Maine",504,672,847,1055,1132
2301571955,Southport town,"Southport town, Maine",504,672,847,1055,1132
2301579550,Waldoboro town,"Waldoboro town, Maine",504,672,847,1055,1132
2301584135,Lincoln County,"Lincoln County, Maine",504,672,847,1055,1132
2301585010,Whitefield town,"Whitefield town, Maine",504,672,847,1055,1132
2301587075,Wiscasset town,"Wiscasset town, Maine",504,672,847,1055,1132
2301701325,Andover town,"Andover town, Maine",515,547,689,930,1204
2301704825,Bethel town,"Bethel town, Maine",515,547,689,930,1204
2301708150,Brownfield town,"Brownfield town, Maine",515,547,689,930,1204
2301708710,Buckfield town,"Buckfield town, Maine",515,547,689,930,1204
2301709550,Byron town,"Byron town, Maine",515,547,689,930,1204
2301710005,Canton town,"Canton town, Maine",515,547,689,930,1204
2301717250,Denmark town,"Denmark town, Maine",515,547,689,930,1204
2301717740,Dixfield town,"Dixfield town, Maine",515,547,689,930,1204
2301726910,Fryeburg town,"Fryeburg town, Maine",515,547,689,930,1204
2301727505,Gilead town,"Gilead town, Maine",515,547,689,930,1204
2301729710,Greenwood town,"Greenwood town, Maine",515,547,689,930,1204
2301731110,Hanover town,"Hanover town, Maine",515,547,689,930,1204
2301731670,Hartford town,"Hartford town, Maine",515,547,689,930,1204
2301732370,Hebron town,"Hebron town, Maine",515,547,689,930,1204
2301733315,Hiram town,"Hiram town, Maine",515,547,689,930,1204
2301739422,Lincoln plantation,"Lincoln plantation, Maine",515,547,689,930,1204
2301741365,Lovell town,"Lovell town, Maine",515,547,689,930,1204
2301742835,Magalloway plantation,"Magalloway plantation, Maine",515,547,689,930,1204
2301745285,Mexico town,"Mexico town, Maine",515,547,689,930,1204
2301746105,Milton UT,"Milton UT, Maine",515,547,689,930,1204
2301749275,Newry town,"Newry town, Maine",515,547,689,930,1204
2301752575,North Oxford UT,"North Oxford UT, Maine",515,547,689,930,1204
2301754000,Norway town,"Norway town, Maine",515,547,689,930,1204
2301755960,Otisfield town,"Otisfield town, Maine",515,547,689,930,1204
2301756310,Oxford town,"Oxford town, Maine",515,547,689,930,1204
2301756625,Paris town,"Paris town, Maine",515,547,689,930,1204
2301758270,Peru town,"Peru town, Maine",515,547,689,930,1204
2301760405,Porter town,"Porter town, Maine",515,547,689,930,1204
2301764185,Roxbury town,"Roxbury town, Maine",515,547,689,930,1204
2301764290,Rumford town,"Rumford town, Maine",515,547,689,930,1204
2301771755,South Oxford UT,"South Oxford UT, Maine",515,547,689,930,1204
2301774510,Stoneham town,"Stoneham town, Maine",515,547,689,930,1204
2301774685,Stow town,"Stow town, Maine",515,547,689,930,1204
2301775035,Sumner town,"Sumner town, Maine",515,547,689,930,1204
2301775595,Sweden town,"Sweden town, Maine",515,547,689,930,1204
2301778465,Upton town,"Upton town, Maine",515,547,689,930,1204
2301780635,Waterford town,"Waterford town, Maine",515,547,689,930,1204
2301783890,West Paris town,"West Paris town, Maine",515,547,689,930,1204
2301787355,Woodstock town,"Woodstock town, Maine",515,547,689,930,1204
2301901115,Alton town,"Alton town, Maine",448,562,666,932,1077
2301901500,Argyle UT,"Argyle UT, Maine",448,562,666,932,1077
2301902795,Bangor city,"Bangor city, Maine",571,660,833,1037,1205
2301906575,Bradford town,"Bradford town, Maine",448,562,666,932,1077
2301906680,Bradley town,"Bradley town, Maine",448,562,666,932,1077
2301906925,Brewer city,"Brewer city, Maine",571,660,833,1037,1205
2301909200,Burlington town,"Burlington town, Maine",448,562,666,932,1077
2301910670,Carmel town,"Carmel town, Maine",448,562,666,932,1077
2301910810,Carroll plantation,"Carroll plantation, Maine",448,562,666,932,1077
2301912105,Charleston town,"Charleston town, Maine",448,562,666,932,1077
2301912525,Chester town,"Chester town, Maine",448,562,666,932,1077
2301913365,Clifton town,"Clifton town, Maine",448,562,666,932,1077
