Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
1705599999,Franklin County,"Franklin County, Illinois",526,530,698,891,946
1705799999,Fulton County,"Fulton County, Illinois",518,597,763,969,1239
1705999999,Gallatin County,"Gallatin County, Illinois",474,613,698,994,997
1706199999,Greene County,"Greene County, Illinois",474,580,698,870,1005
1706399999,Grundy County,"Grundy County, Illinois",873,879,1158,1492,1569
1706599999,Hamilton County,"Hamilton County, Illinois",474,536,698,870,997
1706799999,Hancock County,"Hancock County, Illinois",474,542,698,958,1075
1706999999,Hardin County,"Hardin County, Illinois",474,530,698,870,997
1707199999,Henderson County,"Henderson County, Illinois",455,562,698,870,979
1707399999,Henry County,"Henry County, Illinois",524,615,778,1028,1169
1707599999,Iroquois County,"Iroquois County, Illinois",539,546,698,909,1098
1707799999,Jackson County,"Jackson County, Illinois",479,571,735,954,1028
1707999999,Jasper County,"Jasper County, Illinois",474,607,698,975,997
1708199999,Jefferson County,"Jefferson County, Illinois",470,556,715,902,969
1708399999,Jersey County,"Jersey County, Illinois",633,701,905,1185,1395
1708599999,Jo Daviess County,"Jo Daviess County, Illinois",511,594,698,905,994
1708799999,Johnson County,"Johnson County, Illinois",455,530,698,870,1112
1708999999,Kane County,"Kane County, Illinois",956,1076,1248,1585,1888
1709199999,Kankakee County,"Kankakee County, Illinois",621,692,912,1220,1368
1709399999,Kendall County,"Kendall County, Illinois",941,947,1240,1789,2104
1709599999,Knox County,"Knox County, Illinois",455,530,698,942,946
1709799999,Lake County,"Lake County, Illinois",956,1076,1248,1585,1888
1709999999,La Salle County,"La Salle County, Illinois",509,593,781,1059,1186
1710199999,Lawrence County,"Lawrence County, Illinois",475,530,698,870,994
1710399999,Lee County,"Lee County, Illinois",477,556,732,912,1048
1710599999,Livingston County,"Livingston County, Illinois",463,543,710,936,1058
1710799999,Logan County,"Logan County, Illinois",491,550,724,957,1061
1710999999,McDonough County,"McDonough County, Illinois",474,567,698,885,1057
1711199999,McHenry County,"McHenry County, Illinois",956,1076,1248,1585,1888
1711399999,McLean County,"McLean County, Illinois",579,648,827,1160,1423
1711599999,Macon County,"Macon County, Illinois",490,588,752,1034,1066
1711799999,Macoupin County,"Macoupin County, Illinois",526,530,698,948,1010
1711999999,Madison County,"Madison County, Illinois",633,701,905,1185,1395
1712199999,Marion County,"Marion County, Illinois",457,544,698,933,993
1712399999,Marshall County,"Marshall County, Illinois",564,606,772,998,1082
1712599999,Mason County,"Mason County, Illinois",491,549,723,901,979
1712799999,Massac County,"Massac County, Illinois",537,608,792,987,1073
1712999999,Menard County,"Menard County, Illinois",542,627,802,1001,1086
1713199999,Mercer County,"Mercer County, Illinois",524,615,778,1028,1169
1713399999,Monroe County,"Monroe County, Illinois",633,701,905,1185,1395
1713599999,Montgomery County,"Montgomery County, Illinois",508,563,698,870,991
1713799999,Morgan County,"Morgan County, Illinois",473,551,726,955,1039
1713999999,Moultrie County,"Moultrie County, Illinois",519,599,698,990,1047
1714199999,Ogle County,"Ogle County, Illinois",525,599,789,1028,1086
1714399999,Peoria County,"Peoria County, Illinois",564,606,772,998,1082
1714599999,Perry County,"Perry County, Illinois",474,599,698,960,1006
1714799999,Piatt County,"Piatt County, Illinois",725,730,862,1108,1305
1714999999,Pike County,"Pike County, Illinois",525,530,698,870,946
1715199999,Pope County,"Pope County, Illinois",474,530,698,994,997
1715399999,Pulaski County,"Pulaski County, Illinois",596,613,698,1007,1225
1715599999,Putnam County,"Putnam County, Illinois",519,563,742,930,1091
1715799999,Randolph County,"Randolph County, Illinois",475,572,700,936,1055
1715999999,Richland County,"Richland County, Illinois",540,543,698,922,965
1716199999,Rock Island County,"Rock Island County, Illinois",524,615,778,1028,1169
1716399999,St. Clair County,"St. Clair County, Illinois",633,701,905,1185,1395
1716599999,Saline County,"Saline County, Illinois",474,530,698,946,987
1716799999,Sangamon County,"Sangamon County, Illinois",542,627,802,1001,1086
1716999999,Schuyler County,"Schuyler County, Illinois",474,530,698,870,1016
1717199999,Scott County,"Scott County, Illinois",474,530,698,870,1018
1717399999,Shelby County,"Shelby County, Illinois",474,605,698,1007,1192
1717599999,Stark County,"Stark County, Illinois",564,606,772,998,1082
1717799999,Stephenson County,"Stephenson County, Illinois",471,545,698,915,1165
1717999999,Tazewell County,"Tazewell County, Illinois",564,606,772,998,1082
1718199999,Union County,"Union County, Illinois",455,530,698,997,1225
1718399999,Vermilion County,"Vermilion County, Illinois",482,572,740,969,1002
1718599999,Wabash County,"Wabash County, Illinois",476,533,702,947,951
1718799999,Warren County,"Warren County, Illinois",472,541,698,933,956
1718999999,Washington County,"Washington County, Illinois",562,566,745,928,1064
1719199999,Wayne County,"Wayne County, Illinois",474,530,698,872,946
1719399999,White County,"White County, Illinois",455,567,698,901,997
1719599999,Whiteside County,"Whiteside County, Illinois",501,574,754,940,1021
1719799999,Will County,"Will County, Illinois",956,1076,1248,1585,1888
1719999999,Williamson County,"Williamson County, Illinois",560,563,742,1003,1165
1720199999,Winnebago County,"Winnebago County, Illinois",540,629,828,1122,1222
1720399999,Woodford County,"Woodford County, Illinois",564,606,772,998,1082
1800199999,Adams County,"Adams County, Indiana",500,588,714,1030,1254
1800399999,Allen County,"Allen County, Indiana",511,611,767,988,1084
1800599999,Bartholomew County,"Bartholomew County, Indiana",724,728,876,1136,1216
1800799999,Benton County,"Benton County, Indiana",620,721,837,1127,1438
1800999999,Blackford County,"Blackford County, Indiana",500,578,714,952,1092
1801199999,Boone County,"Boone County, Indiana",674,778,946,1256,1439
1801399999,Brown County,"Brown County, Indiana",674,778,946,1256,1439
1801599999,Carroll County,"Carroll County, Indiana",532,542,714,890,967
1801799999,Cass County,"Cass County, Indiana",505,546,714,914,1002
1801999999,Clark County,"Clark County, Indiana",614,713,872,1174,1331
1802199999,Clay County,"Clay County, Indiana",513,625,788,1008,1183
1802399999,Clinton County,"Clinton County, Indiana",498,585,765,988,1036
1802599999,Crawford County,"Crawford County, Indiana",500,542,714,909,967
1802799999,Daviess County,"Daviess County, Indiana",519,563,741,948,1004
1802999999,Dearborn County,"Dearborn County, Indiana",568,658,865,1185,1362
1803199999,Decatur County,"Decatur County, Indiana",580,631,828,1048,1122
1803399999,DeKalb County,"DeKalb County, Indiana",531,585,758,998,1027
1803599999,Delaware County,"Delaware County, Indiana",567,573,747,965,1151
1803799999,Dubois County,"Dubois County, Indiana",500,558,714,988,1254
1803999999,Elkhart County,"Elkhart County, Indiana",532,630,817,1029,1129
1804199999,Fayette County,"Fayette County, Indiana",501,562,715,891,1045
1804399999,Floyd County,"Floyd County, Indiana",614,713,872,1174,1331
1804599999,Fountain County,"Fountain County, Indiana",514,557,734,915,994
1804799999,Franklin County,"Franklin County, Indiana",469,547,720,913,1031
1804999999,Fulton County,"Fulton County, Indiana",501,627,715,891,969
1805199999,Gibson County,"Gibson County, Indiana",597,600,714,934,967
1805399999,Grant County,"Grant County, Indiana",544,584,714,958,1056
1805599999,Greene County,"Greene County, Indiana",491,585,714,890,1254
1805799999,Hamilton County,"Hamilton County, Indiana",674,778,946,1256,1439
1805999999,Hancock County,"Hancock County, Indiana",674,778,946,1256,1439
1806199999,Harrison County,"Harrison County, Indiana",614,713,872,1174,1331
1806399999,Hendricks County,"Hendricks County, Indiana",674,778,946,1256,1439
1806599999,Henry County,"Henry County, Indiana",502,580,717,958,1009
1806799999,Howard County,"Howard County, Indiana",569,573,730,1025,1108
1806999999,Huntington County,"Huntington County, Indiana",495,582,714,967,991
1807199999,Jackson County,"Jackson County, Indiana",532,594,759,974,1211
1807399999,Jasper County,"Jasper County, Indiana",665,669,868,1117,1459
1807599999,Jay County,"Jay County, Indiana",500,542,714,906,967
1807799999,Jefferson County,"Jefferson County, Indiana",597,601,754,1029,1101
1807999999,Jennings County,"Jennings County, Indiana",516,559,736,993,997
1808199999,Johnson County,"Johnson County, Indiana",674,778,946,1256,1439
1808399999,Knox County,"Knox County, Indiana",578,582,766,1022,1038
1808599999,Kosciusko County,"Kosciusko County, Indiana",553,630,763,995,1043
1808799999,LaGrange County,"LaGrange County, Indiana",500,571,714,1009,1217
1808999999,Lake County,"Lake County, Indiana",597,746,917,1143,1292
1809199999,LaPorte County,"LaPorte County, Indiana",511,607,784,1018,1062
1809399999,Lawrence County,"Lawrence County, Indiana",506,570,751,936,1243
1809599999,Madison County,"Madison County, Indiana",543,624,806,1050,1144
1809799999,Marion County,"Marion County, Indiana",674,778,946,1256,1439
1809999999,Marshall County,"Marshall County, Indiana",500,580,714,955,1163
1810199999,Martin County,"Martin County, Indiana",500,574,714,939,1254
1810399999,Miami County,"Miami County, Indiana",500,627,714,999,1238
1810599999,Monroe County,"Monroe County, Indiana",646,689,879,1175,1543
1810799999,Montgomery County,"Montgomery County, Indiana",501,575,757,975,1025
1810999999,Morgan County,"Morgan County, Indiana",674,778,946,1256,1439
1811199999,Newton County,"Newton County, Indiana",597,746,917,1143,1292
1811399999,Noble County,"Noble County, Indiana",500,589,714,946,1152
1811599999,Ohio County,"Ohio County, Indiana",568,658,865,1185,1362
1811799999,Orange County,"Orange County, Indiana",500,560,714,966,1210
1811999999,Owen County,"Owen County, Indiana",566,569,714,985,1254
1812199999,Parke County,"Parke County, Indiana",525,569,750,935,1069
1812399999,Perry County,"Perry County, Indiana",500,542,714,972,979
1812599999,Pike County,"Pike County, Indiana",465,551,714,905,1117
1812799999,Porter County,"Porter County, Indiana",597,746,917,1143,1292
1812999999,Posey County,"Posey County, Indiana",565,624,793,1035,1097
1813199999,Pulaski County,"Pulaski County, Indiana",500,566,714,934,1079
1813399999,Putnam County,"Putnam County, Indiana",570,581,754,1088,1101
1813599999,Randolph County,"Randolph County, Indiana",500,558,714,922,1145
1813799999,Ripley County,"Ripley County, Indiana",471,575,714,938,1017
1813999999,Rush County,"Rush County, Indiana",500,542,714,890,994
1814199999,St. Joseph County,"St. Joseph County, Indiana",598,687,840,1082,1138
1814399999,Scott County,"Scott County, Indiana",564,607,799,1025,1134
1814599999,Shelby County,"Shelby County, Indiana",674,778,946,1256,1439
1814799999,Spencer County,"Spencer County, Indiana",465,548,714,972,1121
1814999999,Starke County,"Starke County, Indiana",500,548,714,958,967
1815199999,Steuben County,"Steuben County, Indiana",579,599,789,999,1129
1815399999,Sullivan County,"Sullivan County, Indiana",521,601,791,986,1318
1815599999,Switzerland County,"Switzerland County, Indiana",469,543,714,998,1002
1815799999,Tippecanoe County,"Tippecanoe County, Indiana",620,721,837,1127,1438
1815999999,Tipton County,"Tipton County, Indiana",567,649,810,1009,1097
1816199999,Union County,"Union County, Indiana",471,542,714,894,1006
1816399999,Vanderburgh County,"Vanderburgh County, Indiana",565,624,793,1035,1097
1816599999,Vermillion County,"Vermillion County, Indiana",513,625,788,1008,1183
1816799999,Vigo County,"Vigo County, Indiana",513,625,788,1008,1183
1816999999,Wabash County,"Wabash County, Indiana",504,550,720,897,975
1817199999,Warren County,"Warren County, Indiana",516,559,736,1028,1181
1817399999,Warrick County,"Warrick County, Indiana",565,624,793,1035,1097
1817599999,Washington County,"Washington County, Indiana",504,542,714,997,1091
1817799999,Wayne County,"Wayne County, Indiana",476,550,725,933,1010
1817999999,Wells County,"Wells County, Indiana",511,611,767,988,1084
1818199999,White County,"White County, Indiana",514,557,733,1032,1049
1818399999,Whitley County,"Whitley County, Indiana",511,611,767,988,1084
1900199999,Adair County,"Adair County, Iowa",497,530,687,966,1000
1900399999,Adams County,"Adams County, Iowa",497,522,687,962,1114
1900599999,Allamakee County,"Allamakee County, Iowa",497,522,687,910,988
1900799999,Appanoose County,"Appanoose County, Iowa",497,522,687,856,944
1900999999,Audubon County,"Audubon County, Iowa",497,522,687,876,931
1901199999,Benton County,"Benton County, Iowa",470,535,687,882,1018
1901399999,Black Hawk County,"Black Hawk County, Iowa",517,604,763,996,1249
1901599999,Boone County,"Boone County, Iowa",538,607,744,997,1121
1901799999,Bremer County,"Bremer County, Iowa",470,522,687,856,1079
1901999999,Buchanan County,"Buchanan County, Iowa",479,541,696,939,943
1902199999,Buena Vista County,"Buena Vista County, Iowa",448,537,687,941,1011
1902399999,Butler County,"Butler County, Iowa",497,522,687,901,931
1902599999,Calhoun County,"Calhoun County, Iowa",497,604,687,872,992
1902799999,Carroll County,"Carroll County, Iowa",497,522,687,927,931
1902999999,Cass County,"Cass County, Iowa",497,602,687,895,931
1903199999,Cedar County,"Cedar County, Iowa",538,565,744,959,1008
1903399999,Cerro Gordo County,"Cerro Gordo County, Iowa",495,576,759,980,1187
1903599999,Cherokee County,"Cherokee County, Iowa",497,559,687,991,1047
1903799999,Chickasaw County,"Chickasaw County, Iowa",497,591,687,991,1111
1903999999,Clarke County,"Clarke County, Iowa",548,575,757,961,1025
1904199999,Clay County,"Clay County, Iowa",497,522,687,968,1154
1904399999,Clayton County,"Clayton County, Iowa",482,522,687,856,931
1904599999,Clinton County,"Clinton County, Iowa",502,567,741,947,1048
1904799999,Crawford County,"Crawford County, Iowa",497,541,687,856,931
1904999999,Dallas County,"Dallas County, Iowa",603,730,900,1215,1323
1905199999,Davis County,"Davis County, Iowa",503,550,695,911,945
1905399999,Decatur County,"Decatur County, Iowa",518,522,687,865,1146
1905599999,Delaware County,"Delaware County, Iowa",497,522,687,991,1171
1905799999,Des Moines County,"Des Moines County, Iowa",528,615,810,1058,1322
1905999999,Dickinson County,"Dickinson County, Iowa",543,569,750,947,1016
1906199999,Dubuque County,"Dubuque County, Iowa",510,595,783,1048,1290
1906399999,Emmet County,"Emmet County, Iowa",497,522,687,946,949
1906599999,Fayette County,"Fayette County, Iowa",496,522,687,856,931
1906799999,Floyd County,"Floyd County, Iowa",497,547,687,957,994
1906999999,Franklin County,"Franklin County, Iowa",497,522,687,927,931
1907199999,Fremont County,"Fremont County, Iowa",497,522,687,871,952
1907399999,Greene County,"Greene County, Iowa",497,522,687,913,982
1907599999,Grundy County,"Grundy County, Iowa",517,604,763,996,1249
1907799999,Guthrie County,"Guthrie County, Iowa",603,730,900,1215,1323
1907999999,Hamilton County,"Hamilton County, Iowa",513,553,709,884,1245
1908199999,Hancock County,"Hancock County, Iowa",497,546,687,873,1146
1908399999,Hardin County,"Hardin County, Iowa",497,522,687,973,984
1908599999,Harrison County,"Harrison County, Iowa",650,762,946,1272,1419
1908799999,Henry County,"Henry County, Iowa",514,613,710,958,962
1908999999,Howard County,"Howard County, Iowa",497,604,687,973,1012
1909199999,Humboldt County,"Humboldt County, Iowa",497,522,687,952,1009
1909399999,Ida County,"Ida County, Iowa",497,544,687,967,1066
1909599999,Iowa County,"Iowa County, Iowa",497,532,687,991,1206
1909799999,Jackson County,"Jackson County, Iowa",497,560,687,991,1113
1909999999,Jasper County,"Jasper County, Iowa",512,552,727,1012,1149
1910199999,Jefferson County,"Jefferson County, Iowa",484,564,743,926,1278
1910399999,Johnson County,"Johnson County, Iowa",705,774,1011,1458,1775
1910599999,Jones County,"Jones County, Iowa",448,522,687,944,991
1910799999,Keokuk County,"Keokuk County, Iowa",497,550,687,924,1054
1910999999,Kossuth County,"Kossuth County, Iowa",517,522,687,894,931
1911199999,Lee County,"Lee County, Iowa",450,550,690,912,1085
1911399999,Linn County,"Linn County, Iowa",506,590,777,1104,1221
1911599999,Louisa County,"Louisa County, Iowa",477,535,705,892,955
1911799999,Lucas County,"Lucas County, Iowa",571,599,789,983,1069
1911999999,Lyon County,"Lyon County, Iowa",497,522,687,891,1003
1912199999,Madison County,"Madison County, Iowa",603,730,900,1215,1323
1912399999,Mahaska County,"Mahaska County, Iowa",508,533,702,880,964
1912599999,Marion County,"Marion County, Iowa",566,569,734,915,1027
1912799999,Marshall County,"Marshall County, Iowa",502,602,771,978,1044
1912999999,Mills County,"Mills County, Iowa",650,762,946,1272,1419
1913199999,Mitchell County,"Mitchell County, Iowa",497,522,687,856,931
1913399999,Monona County,"Monona County, Iowa",497,522,687,923,992
1913599999,Monroe County,"Monroe County, Iowa",521,547,720,897,989
1913799999,Montgomery County,"Montgomery County, Iowa",497,522,687,927,931
1913999999,Muscatine County,"Muscatine County, Iowa",540,629,829,1049,1292
1914199999,O'Brien County,"O'Brien County, Iowa",497,522,687,958,961
1914399999,Osceola County,"Osceola County, Iowa",497,522,687,883,931
1914599999,Page County,"Page County, Iowa",497,522,687,916,1160
1914799999,Palo Alto County,"Palo Alto County, Iowa",497,522,687,891,1123
1914999999,Plymouth County,"Plymouth County, Iowa",448,564,687,991,996
1915199999,Pocahontas County,"Pocahontas County, Iowa",497,524,687,886,931
1915399999,Polk County,"Polk County, Iowa",603,730,900,1215,1323
1915599999,Pottawattamie County,"Pottawattamie County, Iowa",650,762,946,1272,1419
1915799999,Poweshiek County,"Poweshiek County, Iowa",529,555,731,938,1077
1915999999,Ringgold County,"Ringgold County, Iowa",497,536,687,976,1029
1916199999,Sac County,"Sac County, Iowa",497,545,687,980,1043
1916399999,Scott County,"Scott County, Iowa",524,615,778,1028,1169
1916599999,Shelby County,"Shelby County, Iowa",497,522,687,931,1023
1916799999,Sioux County,"Sioux County, Iowa",497,522,687,985,995
1916999999,Story County,"Story County, Iowa",684,706,857,1191,1417
1917199999,Tama County,"Tama County, Iowa",488,527,694,865,987
1917399999,Taylor County,"Taylor County, Iowa",448,522,687,856,931
1917599999,Union County,"Union County, Iowa",562,565,687,947,950
1917799999,Van Buren County,"Van Buren County, Iowa",497,604,687,940,944
1917999999,Wapello County,"Wapello County, Iowa",497,556,732,939,1055
1918199999,Warren County,"Warren County, Iowa",603,730,900,1215,1323
1918399999,Washington County,"Washington County, Iowa",564,611,805,1003,1141
1918599999,Wayne County,"Wayne County, Iowa",497,522,687,900,931
1918799999,Webster County,"Webster County, Iowa",524,528,687,929,932
1918999999,Winnebago County,"Winnebago County, Iowa",497,522,687,936,997
1919199999,Winneshiek County,"Winneshiek County, Iowa",497,522,687,937,940
1919399999,Woodbury County,"Woodbury County, Iowa",523,610,803,1001,1088
1919599999,Worth County,"Worth County, Iowa",497,586,687,971,1141
1919799999,Wright County,"Wright County, Iowa",488,522,687,856,931
2000199999,Allen County,"Allen County, Kansas",539,542,714,890,1102
2000399999,Anderson County,"Anderson County, Kansas",524,542,714,945,1197
2000599999,Atchison County,"Atchison County, Kansas",524,542,714,890,1100
2000799999,Barber County,"Barber County, Kansas",524,542,714,890,967
2000999999,Barton County,"Barton County, Kansas",539,542,714,898,1011
2001199999,Bourbon County,"Bourbon County, Kansas",539,542,714,949,967
2001399999,Brown County,"Brown County, Kansas",524,542,714,897,1053
2001599999,Butler County,"Butler County, Kansas",536,630,822,1121,1372
2001799999,Chase County,"Chase County, Kansas",524,543,714,910,1039
2001999999,Chautauqua County,"Chautauqua County, Kansas",535,554,729,908,1061
2002199999,Cherokee County,"Cherokee County, Kansas",527,549,718,895,992
2002399999,Cheyenne County,"Cheyenne County, Kansas",524,627,714,1030,1039
2002599999,Clark County,"Clark County, Kansas",596,617,812,1057,1100
2002799999,Clay County,"Clay County, Kansas",606,610,803,1056,1260
2002999999,Cloud County,"Cloud County, Kansas",524,542,714,932,1036
2003199999,Coffey County,"Coffey County, Kansas",524,546,714,946,1100
2003399999,Comanche County,"Comanche County, Kansas",524,542,714,890,1039
2003599999,Cowley County,"Cowley County, Kansas",532,550,725,957,1009
2003799999,Crawford County,"Crawford County, Kansas",545,548,722,1018,1055
2003999999,Decatur County,"Decatur County, Kansas",524,542,714,983,1039
2004199999,Dickinson County,"Dickinson County, Kansas",539,542,714,964,967
2004399999,Doniphan County,"Doniphan County, Kansas",555,610,797,1064,1142
2004599999,Douglas County,"Douglas County, Kansas",693,733,930,1342,1633
2004799999,Edwards County,"Edwards County, Kansas",524,542,714,890,1039
2004999999,Elk County,"Elk County, Kansas",524,582,714,890,1199
2005199999,Ellis County,"Ellis County, Kansas",532,550,725,920,1269
2005399999,Ellsworth County,"Ellsworth County, Kansas",524,552,714,964,967
2005599999,Finney County,"Finney County, Kansas",579,602,790,993,1126
2005799999,Ford County,"Ford County, Kansas",562,582,766,1037,1136
2005999999,Franklin County,"Franklin County, Kansas",534,601,791,986,1137
2006199999,Geary County,"Geary County, Kansas",724,729,960,1353,1685
2006399999,Gove County,"Gove County, Kansas",524,602,714,890,967
2006599999,Graham County,"Graham County, Kansas",524,627,714,959,1039
2006799999,Grant County,"Grant County, Kansas",524,542,714,890,1039
2006999999,Gray County,"Gray County, Kansas",524,542,714,890,995
2007199999,Greeley County,"Greeley County, Kansas",524,542,714,929,1039
2007399999,Greenwood County,"Greenwood County, Kansas",524,601,714,959,1061
2007599999,Hamilton County,"Hamilton County, Kansas",524,542,714,890,967
2007799999,Harper County,"Harper County, Kansas",524,542,714,890,1128
2007999999,Harvey County,"Harvey County, Kansas",536,630,822,1121,1372
2008199999,Haskell County,"Haskell County, Kansas",576,596,785,978,1143
2008399999,Hodgeman County,"Hodgeman County, Kansas",524,577,714,964,967
2008599999,Jackson County,"Jackson County, Kansas",590,598,788,1020,1211
2008799999,Jefferson County,"Jefferson County, Kansas",590,598,788,1020,1211
2008999999,Jewell County,"Jewell County, Kansas",524,600,714,911,967
2009199999,Johnson County,"Johnson County, Kansas",678,813,978,1314,1490
2009399999,Kearny County,"Kearny County, Kansas",524,542,714,890,1039
2009599999,Kingman County,"Kingman County, Kansas",465,556,714,1021,1116
2009799999,Kiowa County,"Kiowa County, Kansas",465,627,714,1010,1254
2009999999,Labette County,"Labette County, Kansas",465,542,714,957,1067
2010199999,Lane County,"Lane County, Kansas",524,542,714,895,1039
2010399999,Leavenworth County,"Leavenworth County, Kansas",678,813,978,1314,1490
2010599999,Lincoln County,"Lincoln County, Kansas",524,596,714,913,1039
2010799999,Linn County,"Linn County, Kansas",678,813,978,1314,1490
2010999999,Logan County,"Logan County, Kansas",524,542,714,1030,1175
2011199999,Lyon County,"Lyon County, Kansas",480,542,714,1014,1130
2011399999,McPherson County,"McPherson County, Kansas",571,591,778,998,1108
2011599999,Marion County,"Marion County, Kansas",524,542,714,890,967
2011799999,Marshall County,"Marshall County, Kansas",524,542,714,937,1199
2011999999,Meade County,"Meade County, Kansas",524,548,714,964,967
2012199999,Miami County,"Miami County, Kansas",678,813,978,1314,1490
2012399999,Mitchell County,"Mitchell County, Kansas",524,542,714,890,1039
2012599999,Montgomery County,"Montgomery County, Kansas",539,542,714,943,1113
2012799999,Morris County,"Morris County, Kansas",524,542,714,912,967
2012999999,Morton County,"Morton County, Kansas",524,542,714,964,967
2013199999,Nemaha County,"Nemaha County, Kansas",465,582,714,1012,1147
2013399999,Neosho County,"Neosho County, Kansas",524,582,714,964,967
2013599999,Ness County,"Ness County, Kansas",524,627,714,1006,1009
2013799999,Norton County,"Norton County, Kansas",524,627,714,974,1039
2013999999,Osage County,"Osage County, Kansas",590,598,788,1020,1211
2014199999,Osborne County,"Osborne County, Kansas",524,624,714,1030,1039
2014399999,Ottawa County,"Ottawa County, Kansas",535,554,729,930,988
2014599999,Pawnee County,"Pawnee County, Kansas",524,627,714,1030,1039
2014799999,Phillips County,"Phillips County, Kansas",524,627,714,940,967
2014999999,Pottawatomie County,"Pottawatomie County, Kansas",752,757,969,1334,1701
2015199999,Pratt County,"Pratt County, Kansas",554,587,756,942,1327
2015399999,Rawlins County,"Rawlins County, Kansas",524,542,714,890,967
2015599999,Reno County,"Reno County, Kansas",489,569,750,935,1071
2015799999,Republic County,"Republic County, Kansas",524,627,714,1020,1024
2015999999,Rice County,"Rice County, Kansas",524,603,714,1021,1180
2016199999,Riley County,"Riley County, Kansas",752,757,969,1334,1701
2016399999,Rooks County,"Rooks County, Kansas",524,560,714,890,967
2016599999,Rush County,"Rush County, Kansas",524,587,714,1030,1137
2016799999,Russell County,"Russell County, Kansas",524,542,714,980,1039
2016999999,Saline County,"Saline County, Kansas",523,600,790,1016,1205
2017199999,Scott County,"Scott County, Kansas",524,542,714,890,1159
2017399999,Sedgwick County,"Sedgwick County, Kansas",536,630,822,1121,1372
2017599999,Seward County,"Seward County, Kansas",495,609,759,960,1102
2017799999,Shawnee County,"Shawnee County, Kansas",590,598,788,1020,1211
2017999999,Sheridan County,"Sheridan County, Kansas",524,542,714,995,1039
2018199999,Sherman County,"Sherman County, Kansas",558,578,761,948,1031
2018399999,Smith County,"Smith County, Kansas",524,608,714,961,1039
2018599999,Stafford County,"Stafford County, Kansas",524,542,714,890,967
2018799999,Stanton County,"Stanton County, Kansas",524,542,714,890,1039
2018999999,Stevens County,"Stevens County, Kansas",534,553,728,907,1130
2019199999,Sumner County,"Sumner County, Kansas",482,561,739,963,1200
2019399999,Thomas County,"Thomas County, Kansas",524,543,714,1030,1039
2019599999,Trego County,"Trego County, Kansas",524,542,714,890,967
2019799999,Wabaunsee County,"Wabaunsee County, Kansas",590,598,788,1020,1211
2019999999,Wallace County,"Wallace County, Kansas",524,555,714,968,1039
2020199999,Washington County,"Washington County, Kansas",524,609,714,890,1019
2020399999,Wichita County,"Wichita County, Kansas",524,542,714,1030,1039
2020599999,Wilson County,"Wilson County, Kansas",524,550,714,1028,1225
2020799999,Woodson County,"Woodson County, Kansas",524,542,714,890,1039
2020999999,Wyandotte County,"Wyandotte County, Kansas",678,813,978,1314,1490
2100199999,Adair County,"Adair County, Kentucky",476,479,631,852,1074
2100399999,Allen County,"Allen County, Kentucky",493,497,654,869,1104
2100599999,Anderson County,"Anderson County, Kentucky",517,630,728,983,986
2100799999,Ballard County,"Ballard County, Kentucky",484,517,681,849,923
2100999999,Barren County,"Barren County, Kentucky",470,540,662,883,897
2101199999,Bath County,"Bath County, Kentucky",469,501,660,822,933
2101399999,Bell County,"Bell County, Kentucky",448,527,631,852,855
2101599999,Boone County,"Boone County, Kentucky",568,658,865,1185,1362
2101799999,Bourbon County,"Bourbon County, Kentucky",597,678,858,1189,1496
2101999999,Boyd County,"Boyd County, Kentucky",553,669,808,1086,1278
2102199999,Boyle County,"Boyle County, Kentucky",507,541,713,974,1165
2102399999,Bracken County,"Bracken County, Kentucky",568,658,865,1185,1362
2102599999,Breathitt County,"Breathitt County, Kentucky",448,479,631,853,856
2102799999,Breckinridge County,"Breckinridge County, Kentucky",498,501,631,786,937
2102999999,Bullitt County,"Bullitt County, Kentucky",614,713,872,1174,1331
2103199999,Butler County,"Butler County, Kentucky",476,479,631,875,926
2103399999,Caldwell County,"Caldwell County, Kentucky",448,542,631,786,856
2103599999,Calloway County,"Calloway County, Kentucky",488,569,749,1011,1015
2103799999,Campbell County,"Campbell County, Kentucky",568,658,865,1185,1362
2103999999,Carlisle County,"Carlisle County, Kentucky",463,526,651,812,884
2104199999,Carroll County,"Carroll County, Kentucky",458,527,644,871,874
2104399999,Carter County,"Carter County, Kentucky",448,479,631,786,930
2104599999,Casey County,"Casey County, Kentucky",448,554,631,813,860
2104799999,Christian County,"Christian County, Kentucky",578,691,869,1239,1477
2104999999,Clark County,"Clark County, Kentucky",597,678,858,1189,1496
2105199999,Clay County,"Clay County, Kentucky",448,531,631,832,1090
2105399999,Clinton County,"Clinton County, Kentucky",448,495,631,822,855
2105599999,Crittenden County,"Crittenden County, Kentucky",448,536,631,853,856
2105799999,Cumberland County,"Cumberland County, Kentucky",429,495,631,786,856
2105999999,Daviess County,"Daviess County, Kentucky",565,605,787,1027,1107
2106199999,Edmonson County,"Edmonson County, Kentucky",625,629,807,1035,1395
2106399999,Elliott County,"Elliott County, Kentucky",451,482,635,791,862
2106599999,Estill County,"Estill County, Kentucky",448,479,631,786,921
2106799999,Fayette County,"Fayette County, Kentucky",597,678,858,1189,1496
2106999999,Fleming County,"Fleming County, Kentucky",448,479,631,786,856
2107199999,Floyd County,"Floyd County, Kentucky",454,488,631,810,1059
2107399999,Franklin County,"Franklin County, Kentucky",493,630,749,991,1193
